"fase";"documento";"data";"unidadeGestora";"gestao";"favorecido";"valor";"observacaoDoc";"numeroProcesso";"elementoDespesa";"link";"real"
"PAGAMENTO";"2019NP00676";"19/08/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##5.695.894-## - ALEX SANDRO DA CONCEIÇÃO NUNES DA SILVA";"3.600,00";"PAGAMENTO REF. COM 986 CURSO DE CAPACITACAO PARA VEREADORES PREFEITOS VICE PREFEITOS SECRETARIOS MUNICIPAIS GESTORES ASSESSORES E SERVIDORES PUBLICOS BOAS PRATICAS EM TRASPARENCIA E PARTICIPACAO SOCIAL DIAS 20 A 24 DE AGOSTO DE 2019 EM JOAO PESSOA PB";"441/2019";"DIÁRIAS - CIVIL";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752092&dt=20200602151724&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0APuL5X73WN2j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1I6%2fZpxxqS1VQyYv2hwkGKk&dt=20200602151724";3600
"PAGAMENTO";"2019NP00931";"31/10/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##5.695.894-## - ALEX SANDRO DA CONCEIÇÃO NUNES DA SILVA";"3.600,00";"PAGAMENTO REF. 17 ENCONTRO PARA GESTORES E SERVIDORES PUBLICOS DIRIGIDO A PREFEITO VICE PREFEITO VEREADOR SEGRETARIO ASSESORES IBC INSTITUTO BRASILEIRO DE CURSOS DE 01 A 05 DE NOVEMBRO DE 2019 EM JOAO PESSOA PB";"585/2019";"DIÁRIAS - CIVIL";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752345&dt=20200602151724&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0APuL5X73WN2j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1I6%2fZpxxqS1VQyYv2hwkGKk&dt=20200602151724";3600
"PAGAMENTO";"2019NP00213";"18/03/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##8.666.114-## - ALEXKELLY PINHEIRO MOREIRA DE SOUZA";"2.360,00";"PAGAMENTO REF. COM INSCRICAO NO DIA 14 CONGRESSO BRASILEIRO DE PREGOEIROS NO PERIODO DE 18 A 21 DE MARCO DE 2019 NA CIDADE DE FOZ DO IGUACU/PR";"112/2019";"DIÁRIAS - CIVIL";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751632&dt=20200602151725&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0APuL5X73WN2j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1J2k43FJISRHstwKjmQRqWE&dt=20200602151725";2360
"PAGAMENTO";"2019NP00369";"08/05/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##2.944.404-## - ALYNE IASMYN FERREIRA FERNANDES";"1.950,00";"PAGAMENTO REF. COM DIARIAS PARA O CURSO DE LICITACAO COMPLETO EM JOAO PESSOA/PB MODALIDADES CLASSICAS PREGAO SISTEMA DE REGISTRO DE PRECO E SINTESSE DA LAI DAS ESTATAIS NOS DIAS 08 09 E 10DE MAIO DE 2019";"241/2019";"DIÁRIAS - CIVIL";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751786&dt=20200602151725&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0APuL5X73WN2j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IkZ8exxzpXCao994VnVF0v&dt=20200602151725";1950
"PAGAMENTO";"2019NP00517";"26/06/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##2.944.404-## - ALYNE IASMYN FERREIRA FERNANDES";"3.250,00";"PAGAMENTO REF. COM DIARIAS PARA 0 7 ENCONTRO DE INOVACAO NA ADMINISTRACAO PUBLICA NOS DIAS 26 A 30 DE JUNHO DE 2019 EM JOAO PESSOA /PB";"333/2019";"DIÁRIAS - CIVIL";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751934&dt=20200602151725&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0APuL5X73WN2j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IkZ8exxzpXCao994VnVF0v&dt=20200602151725";3250
"PAGAMENTO";"2019NP01004";"26/11/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##2.944.404-## - ALYNE IASMYN FERREIRA FERNANDES";"3.250,00";"Pagamento Ref. a Despesa com 1000º Curso de Capacitação Para Vereadores, Prefeitos, Vice-Prefeitos, Secretarios Municipais, Gestores, Assessores e Servidores Públicos - Qualificar Capacitação e Treinamento de 26 a 30 de Novembro de 2019 em João Pessoa-PB.";"639/2019";"DIÁRIAS - CIVIL";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752413&dt=20200602151725&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0APuL5X73WN2j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IkZ8exxzpXCao994VnVF0v&dt=20200602151725";3250
"PAGAMENTO";"2019NP00120";"20/02/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##0.031.104-## - ANA MICHELE DE FARIAS CABRAL";"3.600,00";"PAGAMENTO REF. COM O 26 CONGRESSO MUNICIPALISTA DO BRASIL NOS DIAS 21 22 23 24 E 25 DE FEVEREIRO DE 2019 NA CIDADE DE JOAO PESSOA COM PARTICIPACAO DE AGENTES POLITICOS DESTA CASA LEGISLATIVA";"75/2019";"DIÁRIAS - CIVIL";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751540&dt=20200602151726&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0APuL5X73WN2j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1JA0F6iTNRt791%2buBcBuywt&dt=20200602151726";3600
"PAGAMENTO";"2019NP00331";"24/04/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##0.031.104-## - ANA MICHELE DE FARIAS CABRAL";"3.600,00";"PAGAMENTO REF. COM 29 CONGRESSOMUNICIPAL DO BRASIL DIRIGIDO A PREFEITOS VICE PREFEITOS VEREADORES E SERVIDORES PUBLICOS EM GERAL IMB CURSOS INSTITUTO MUNICIPALISTA DO BRASIL DE 25 A 29 DE ABRIL DE 2019 EM JOAO PESSOA/ PB HOTEL VICTORY BUSINESS FLAT AV ALMIRANTE 310 TAMBAU";"196/2019";"DIÁRIAS - CIVIL";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751748&dt=20200602151726&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0APuL5X73WN2j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1JA0F6iTNRt791%2buBcBuywt&dt=20200602151726";3600
"PAGAMENTO";"2019NP00418";"27/05/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##0.031.104-## - ANA MICHELE DE FARIAS CABRAL";"3.600,00";"PAGAMENTO REF. COM 973 ENCONTRO NACIONAL DE VEREADORES PREFEITOS VICE PREFEITOS SECRETARIOS MUNICIPAIS GESTORES ASSESORES E SERVIDORES PUBLICOS ATUALIZACAO MODERNIZACAO E REFORMULACAO DA LEI ORGANICA E REGIMENTO INTERNO DO MUNICIPIO NO DIA 28 A 31 DE MAIO E 01 DE JUNHO DE 2019 EM RECIFE/PE";"266/2019";"DIÁRIAS - CIVIL";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751835&dt=20200602151726&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0APuL5X73WN2j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1JA0F6iTNRt791%2buBcBuywt&dt=20200602151726";3600
"PAGAMENTO";"2019NP00508";"18/06/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##0.031.104-## - ANA MICHELE DE FARIAS CABRAL";"3.600,00";"PAGAMENTO REF. COM 32 CONGRESSO MUNICIPALISTA DO BRASIL PARA PREFEITOS VICE PREFEITOS VEREADORES E DEMAIS SERVIDORES PUBLICOS ENTRE OS DIAS 19 A 23/06/2019 EM RECIFE /PE";"312/2019";"DIÁRIAS - CIVIL";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751925&dt=20200602151726&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0APuL5X73WN2j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1JA0F6iTNRt791%2buBcBuywt&dt=20200602151726";3600
"PAGAMENTO";"2019NP00743";"03/09/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##0.031.104-## - ANA MICHELE DE FARIAS CABRAL";"2.880,00";"PAGAMENTO REF. COM DIARIA PARA 38 CONGRESSO MUNICIPALISTA DE ADM PUBLICIDADE DIRIGIDO PREFEITOS VICE PREFEITO VEREADORES E SERVIDORES PUBLICOS EM GERAL NOS DIAS 3 A 6 DE SETEMBRO DE 2019 EM JOAO PESSOA /PB";"473/2019";"DIÁRIAS - CIVIL";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752158&dt=20200602151726&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0APuL5X73WN2j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1JA0F6iTNRt791%2buBcBuywt&dt=20200602151726";2880
"PAGAMENTO";"2019NP00895";"30/10/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##0.031.104-## - ANA MICHELE DE FARIAS CABRAL";"3.600,00";"PAGAMENTO REF. COM 17 ENCONTRO PARA GESTORES E SERVIDORES PUBLICOS DIRIGIDO A PREFEITOS VICE PREFEITOS VEREADORES SECRETARIOS ASSESSORES IBC INSTITUTO BRASILEIRO DE CURSOS DE 01 A 05 DE NOVEMBRO DE 2019 EM JOAO PESSOA PB";"580/2019";"DIÁRIAS - CIVIL";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752309&dt=20200602151726&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0APuL5X73WN2j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1JA0F6iTNRt791%2buBcBuywt&dt=20200602151726";3600
"PAGAMENTO";"2019NP00248";"02/04/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##6.473.664-## - ANDERSON FERNANDES DOS SANTOS";"3.250,00";"PAGAMENTO REF. COM DIARIAS PARA O 28 CONGRESSO MUNICIPALISTA DO BRASIL IMB ISTITUTO MUNICIPALISTA DO BRASIL DE 03 A 07 DE ABRIL 2019 EM JOAO PESSOA/PB HOTEL NORD EASY GREEN SUNSET AV CABO BRANCO 4400 CABO BRANCO JOAO PESSOA PB";"150/2019";"DIÁRIAS - CIVIL";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751665&dt=20200602151726&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0APuL5X73WN2j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1JQ8l4QL4Fvm3ir8YgpnpFg&dt=20200602151726";3250
"PAGAMENTO";"2019NP00092";"18/02/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##8.202.784-## - ANTHONY THIAGO CARTAXO FERREIRA";"3.600,00";"PAGAMENTO REF. COM DIARIA PARA O 960 CURSO CUIDADOS QUE GESTOR PUBLICO DEVE TER EM SUA ADMINISTRACAO NOS DIAS 19 20 21 22 E 23 DE FEVEREIRO DE 2019 EM JOAO PESSOA PB";"64/2019";"DIÁRIAS - CIVIL";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751513&dt=20200602151727&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0APuL5X73WN2j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IsjcPKDBYM%2bUDWtio0MNib&dt=20200602151727";3600
"PAGAMENTO";"2019NP00209";"20/03/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##8.202.784-## - ANTHONY THIAGO CARTAXO FERREIRA";"2.880,00";"PAGAMENTO REF. COM 51 CONFERENCIA DE AGENTES PUBLICOS MUNICIPAIS INNAM ISTITUTO NACIONAL DE ASSESSORIA AOS MUNICIPIOS NOS DIAS 20 A 23 DE MARCO DE 2019 NA CIDADE DE JOAO PESSOA PB";"125/2019";"DIÁRIAS - CIVIL";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751628&dt=20200602151727&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0APuL5X73WN2j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IsjcPKDBYM%2bUDWtio0MNib&dt=20200602151727";2880
"PAGAMENTO";"2019NP00321";"24/04/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##8.202.784-## - ANTHONY THIAGO CARTAXO FERREIRA";"3.600,00";"PAGAMENTO REF. COM 29 CONGRESSOMUNICIPAL DO BRASIL DIRIGIDO A PREFEITOS VICE PREFEITOS VEREADORES E SERVIDORES PUBLICOS EM GERAL IMB CURSOS INSTITUTO MUNICIPALISTA DO BRASIL DE 25 A 29 DE ABRIL DE 2019 EM JOAO PESSOA/ PB HOTEL VICTORY BUSINESS FLAT AV ALMIRANTE 310 TAMBAU";"197/2019";"DIÁRIAS - CIVIL";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751738&dt=20200602151727&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0APuL5X73WN2j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IsjcPKDBYM%2bUDWtio0MNib&dt=20200602151727";3600
"PAGAMENTO";"2019NP00411";"23/05/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##8.202.784-## - ANTHONY THIAGO CARTAXO FERREIRA";"3.600,00";"PAGAMENTO REF. COM 22 CONGRESSO PARA GESTORES E SERVODORES PUBLICOS NO PERIODO DE 23 A 27 DE MAIO 2019 EM JOAO PESSOA";"256/2019";"DIÁRIAS - CIVIL";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751828&dt=20200602151727&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0APuL5X73WN2j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IsjcPKDBYM%2bUDWtio0MNib&dt=20200602151727";3600
"PAGAMENTO";"2019NP00932";"31/10/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##8.202.784-## - ANTHONY THIAGO CARTAXO FERREIRA";"3.600,00";"PAGAMENTO REF. 17 ENCONTRO PARA GESTORES E SERVIDORES PUBLICOS DIRIGIDO A PREFEITO VICE PREFEITO VEREADOR SEGRETARIO ASSESORES IBC INSTITUTO BRASILEIRO DE CURSOS DE 01 A 05 DE NOVEMBRO DE 2019 EM JOAO PESSOA PB";"587/2019";"DIÁRIAS - CIVIL";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752346&dt=20200602151727&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0APuL5X73WN2j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IsjcPKDBYM%2bUDWtio0MNib&dt=20200602151727";3600
"PAGAMENTO";"2019NP00118";"20/02/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##8.418.294-## - CARLOS ALBERTO DA SILVA TARGINO";"3.600,00";"PAGAMENTO REF. COM O 26 CONGRESSO MUNICIPALISTA DO BRASIL NOS DIAS 21 22 23 24 E 25 DE FEVEREIRO DE 2019 NA CIDADE DE JOAO PESSOA COM PARTICIPACAO DE AGENTES POLITICOS DESTA CASA LEGISLATIVA";"77/2019";"DIÁRIAS - CIVIL";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751538&dt=20200602151728&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0APuL5X73WN2j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1ICeyr0%2b2k8jdE4fkOPbbP%2b&dt=20200602151728";3600
"PAGAMENTO";"2019NP00307";"22/04/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##8.418.294-## - CARLOS ALBERTO DA SILVA TARGINO";"3.600,00";"PAGAMENTO REF. COM 969 CURSO DE CAPACITACAO PARA VEREADORES PREFEITOS VICE PREFEITOS SECRETARIOS MUNICIPAIS GESTORES ASSESSORES E SERVIDORES PUBLICOS QUALIFICAR CAPACITACAO E TREINAMENTO ADMINISTRACAO PUBLICA GESTAO EFICIENTE EM FORTALEZA/CE DE 23 A 27 DE ABRIL DE 2019AUDITORIO DO HOTEL IRACEMA";"182/2019";"DIÁRIAS - CIVIL";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751724&dt=20200602151728&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0APuL5X73WN2j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1ICeyr0%2b2k8jdE4fkOPbbP%2b&dt=20200602151728";3600
"PAGAMENTO";"2019NP00420";"28/05/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##8.418.294-## - CARLOS ALBERTO DA SILVA TARGINO";"3.600,00";"PAGAMENTO REF. COM 973 ENCONTRO NACIONAL DE VEREADORES PREFEITOS VICE PREFEITOS SECRETARIOS MUNICIPAIS GESTORES ASSESORES E SERVIDORES PUBLICOS ATUALIZACAO MODERNIZACAO E REFORMULACAO DA LEI ORGANICA E REGIMENTO INTERNO DO MUNICIPIO NO DIA 28 A 31 DE MAIO E 01 DE JUNHO DE 2019 EM RECIFE/PE";"276/2019";"DIÁRIAS - CIVIL";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751837&dt=20200602151728&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0APuL5X73WN2j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1ICeyr0%2b2k8jdE4fkOPbbP%2b&dt=20200602151728";3600
"PAGAMENTO";"2019NP00559";"10/07/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##8.418.294-## - CARLOS ALBERTO DA SILVA TARGINO";"3.600,00";"PAGAMENTO REF. COM 18 CONFERENCIA PARA GESTORES E SERVIDORES PUBLICOS NO DIAS 11 A 15 DE JULHO DE 2019 NA CIDADE DE JOAO PESSOA PB";"362/2019";"DIÁRIAS - CIVIL";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751975&dt=20200602151728&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0APuL5X73WN2j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1ICeyr0%2b2k8jdE4fkOPbbP%2b&dt=20200602151728";3600
"PAGAMENTO";"2019NP00891";"22/10/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##8.418.294-## - CARLOS ALBERTO DA SILVA TARGINO";"3.600,00";"PAGAMENTO REF. COM DIARIA PARA O 995 CURSO DE CAPACITACAO PARA VEREADORES PREFEITOS VICE PREFEITOS SECRETARIOS MUNICIPAIS GESTORES ASSESORES E SERVIDORES PUBLICOS QUALIFICAR CAPACITACAO E TREINAMENTO NA CIDADE DE FORTALEZA NOS DIAS 22 A 26 DE OUTUBRO DE 2019";"562/2019";"DIÁRIAS - CIVIL";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752305&dt=20200602151728&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0APuL5X73WN2j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1ICeyr0%2b2k8jdE4fkOPbbP%2b&dt=20200602151728";3600
"PAGAMENTO";"2019NP00306";"22/04/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##0.236.414-## - CARMELITA MEDEIROS DA NOBREGA SOUSA";"3.250,00";"PAGAMENTO REF. COM 969 CURSO DE CAPACITACAO PARA VEREADORES PREFEITOS VICE PREFEITOS SECRETARIOS MUNICIPAIS GESTORES ASSESSORES E SERVIDORES PUBLICOS QUALIFICAR CAPACITACAO E TREINAMENTO ADMINISTRACAO PUBLICA GESTAO EFICIENTE EM FORTALEZA/CE DE 23 A 27 DE ABRIL DE 2019AUDITORIO DO HOTEL IRACEMA";"185/2019";"DIÁRIAS - CIVIL";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751723&dt=20200602151728&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0APuL5X73WN2j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1LS4r%2bmSV8zHhSag9FiQEVa&dt=20200602151728";3250
"PAGAMENTO";"2019NP00212";"20/03/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##0.023.894-## - CLAUDISON DIAS DA SILVA GUEDES";"2.600,00";"PAGAMENTO REF. COM 51 CONFERENCIA DE AGENTES PUBLICOS MUNICIPAIS INNAM ISTITUTO NACIONAL DE ASSESSORIA AOS MUNICIPIOS NOS DIAS 20 A 23 DE MARCO DE 2019 NA CIDADE DE JOAO PESSOA PB";"126/2019";"DIÁRIAS - CIVIL";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751631&dt=20200602151729&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0APuL5X73WN2j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1JJU5E5CI8QDwyYv2hwkGKk&dt=20200602151729";2600
